R, bias, L, W, Gain
68035.4, 1.69774, 4.20315e-06, 7.30798e-06, -18.0839 
57519.7, 2.67982, 1.78453e-05, 8.47081e-06, -3.88084 
57628.3, 3.35591, 5.33641e-06, 1.45258e-05, 27.4754 
86353.3, 3.12139, 1.26921e-05, 1.07983e-05, 18.1444 
46019.1, 2.87749, 8.42083e-06, 1.56321e-05, 17.3756 
59603.5, 3.84475, 8.31688e-06, 4.01238e-06, 13.7509 
36623.9, 3.59893, 1.18811e-05, 5.92898e-06, 6.37837 
62590.1, 3.00981, 1.73004e-05, 1.44493e-05, 13.4989 
440.413, 2.86374, 1.58756e-05, 3.59272e-06, 37.0625 
59491.9, 3.34583, 1.79459e-05, 1.04639e-05, 12.209 
4699.28, 1.77647, 1.1942e-05, 3.97207e-06, 18.3324 
9808.87, 2.87241, 5.77042e-06, 1.14973e-05, -7.96466 
51894.1, 3.17396, 5.78748e-06, 1.67452e-05, 25.6717 
90544.9, 2.76811, 6.81255e-06, 9.61238e-06, 20.2869 
50405.1, 3.35424, 1.03424e-06, 1.59991e-05, 43.5571 
54403.7, 0.665447, 3.73201e-06, 1.29791e-05, 33.9893 
92915.8, 2.0133, 7.97953e-06, 9.43715e-06, 6.2768 
22764, 1.80321, 6.69409e-06, 1.78841e-05, -13.9748 
81898.1, 1.64089, 1.38876e-05, 1.38799e-05, -15.5598 
83773.3, 1.54872, 1.93174e-05, 1.54834e-05, -13.0634 
51722.6, 1.28357, 7.54266e-06, 3.19799e-06, 1.42987 
50469.8, 0.809123, 4.45292e-06, 1.70962e-05, 11.955 
86274.7, 2.16358, 8.49903e-06, 1.45288e-05, 13.8672 
95148.7, 1.81477, 3.89206e-06, 1.44959e-05, 17.218 
74195.3, 3.50818, 6.68485e-06, 3.37694e-06, 13.6608 
834.797, 2.02415, 1.90021e-05, 1.93127e-05, 21.2301 
69856.9, 0.820862, 1.87384e-06, 1.57211e-05, -2.38509 
99490.6, 3.62998, 1.3528e-05, 1.82548e-05, 27.8725 
29357.3, 1.86199, 1.41796e-05, 1.05704e-05, -5.76253 
12800.9, 2.56288, 1.21472e-05, 7.43462e-06, -0.0604011 
87111.4, 3.38727, 2.9165e-06, 1.45197e-05, 37.2052 
40709, 1.44863, 1.27235e-05, 6.35521e-06, -1.14196 
30591.9, 3.64281, 3.3252e-06, 3.58637e-06, 12.8158 
55636.9, 1.39565, 1.10939e-05, 1.56245e-05, -12.5811 
81464.6, 2.56768, 1.02163e-05, 1.18432e-05, 14.8061 
1092.13, 3.28631, 1.0909e-06, 9.1806e-06, 3.11276 
38186.4, 3.12035, 6.54361e-06, 6.66786e-06, 10.5767 
81062.2, 0.949473, 8.02004e-06, 1.23804e-05, -4.97549 
8944.76, 1.19822, 5.10829e-06, 1.78054e-05, -1.52677 
10068, 2.94958, 4.4299e-06, 1.58353e-05, 7.21159 
72885, 3.80518, 1.53582e-05, 4.44668e-06, 10.249 
36477.8, 3.72847, 4.76467e-06, 1.01826e-05, 23.3837 
10778.5, 2.88154, 1.61051e-05, 4.83094e-06, 6.61546 
41381.3, 0.645144, 1.661e-05, 1.18159e-05, 55.1998 
33494.7, 2.23045, 9.77176e-06, 6.48378e-06, -7.57384 
33404.6, 2.12094, 2.63497e-06, 1.58209e-05, 16.8525 
31201.6, 2.90232, 1.55856e-05, 3.27839e-06, 0.671175 
13134.9, 3.47778, 7.241e-06, 1.5159e-05, 10.4407 
37230.6, 1.60063, 1.71453e-05, 1.39125e-05, -6.60098 
76812.5, 1.01509, 7.58509e-06, 5.61426e-06, -0.35375 
94318, 3.6188, 1.97067e-05, 1.9921e-05, 24.6438 
85973.2, 2.24492, 1.32976e-05, 3.80296e-06, -8.37589 
78033.6, 3.16415, 6.73002e-06, 1.58049e-05, 27.4349 
93378.6, 0.626974, 7.6955e-06, 6.88158e-06, 50.0923 
35389.5, 3.33744, 1.88108e-05, 1.89154e-05, 12.5641 
36074, 3.35233, 1.45119e-05, 6.45413e-06, 0.895895 
10248.4, 0.635637, 1.81424e-05, 1.1234e-05, 70.1252 
61323.5, 3.05734, 1.76797e-06, 1.4995e-05, 36.8297 
39185.9, 3.31978, 4.38074e-06, 1.85361e-05, 27.7894 
23242.1, 2.51367, 1.47545e-05, 1.10853e-05, -7.04177 
38334.6, 0.869148, 2.69635e-06, 8.05134e-06, 2.25076 
10630.1, 1.36047, 1.00305e-05, 9.03834e-06, 6.35524 
68595.3, 2.92659, 3.8906e-06, 4.49223e-06, 16.5125 
48081, 2.55891, 5.22886e-06, 1.09905e-05, 15.3722 
9706.39, 3.44737, 1.79907e-06, 4.74493e-06, 5.38073 
90192.4, 0.791616, 1.22476e-05, 1.63444e-05, 20.0696 
140.834, 1.6385, 1.67626e-05, 1.16881e-05, 42.8563 
32908.5, 2.6552, 1.27891e-05, 3.17925e-06, -0.329251 
22553.3, 2.56203, 1.65063e-05, 1.98311e-05, -11.1526 
99611.7, 0.927193, 1.04495e-05, 1.26842e-05, -3.10054 
45991.7, 3.29137, 1.45585e-05, 1.72322e-05, 16.6689 
93983.5, 2.79683, 1.98012e-05, 2.91316e-06, -5.48479 
18773.6, 3.22023, 6.56901e-06, 5.3853e-06, -6.56287 
27558.9, 1.47877, 8.41506e-06, 1.91792e-05, -11.6637 
17605, 0.694305, 1.75259e-05, 2.98653e-06, 75.0914 
16066.2, 1.3316, 1.34544e-05, 5.10371e-06, 11.1326 
44603.2, 2.30813, 1.74462e-05, 1.808e-05, -1.75058 
1109.26, 3.03372, 2.29567e-06, 7.73829e-06, 7.82126 
10146, 3.21146, 6.41942e-06, 8.8393e-06, -5.94308 
18105.4, 3.49013, 1.96876e-05, 1.42193e-05, 0.727338 
27588.4, 2.46932, 3.88677e-06, 7.25798e-06, 3.57498 
36763.4, 1.52732, 4.11822e-06, 4.43675e-06, -7.3291 
84372.1, 3.65846, 3.79339e-06, 1.41266e-05, 35.9607 
26894.3, 2.84248, 6.47399e-06, 4.09656e-06, -6.7001 
54892.6, 1.9039, 6.53827e-06, 1.42657e-05, 4.59501 
16987, 2.49304, 1.03059e-05, 1.62952e-05, -10.4775 
99890.9, 0.909488, 1.63138e-05, 1.00835e-05, 4.73413 
45881.6, 2.33472, 4.35645e-06, 1.99957e-05, 20.4824 
83105.1, 1.22287, 3.14057e-06, 2.99432e-06, -8.62789 
41858.8, 2.31843, 1.72401e-05, 1.28728e-05, -11.4036 
98118.7, 3.94759, 1.94157e-06, 1.09026e-05, 43.1146 
83114.3, 3.55378, 1.83022e-05, 1.44547e-05, 20.6209 
26926.3, 1.58025, 5.10242e-06, 1.26043e-05, -12.8779 
64291.8, 1.03341, 2.01528e-06, 1.51487e-05, -21.6534 
5319.22, 1.244, 1.82708e-05, 6.79484e-06, 22.1705 
79943.1, 0.922149, 8.00847e-06, 4.77371e-06, 7.71369 
81691.1, 1.70926, 9.7187e-06, 1.62441e-05, -1.84391 
92442.1, 2.01226, 1.35445e-05, 6.45245e-06, -12.5296 
21115.5, 2.20638, 1.73255e-05, 1.01881e-05, -2.85403 
77218.3, 3.25179, 1.76573e-05, 2.42025e-06, -4.19927 
49906, 0.983189, 1.45184e-05, 3.29048e-06, 17.2535 
61701.8, 2.15911, 1.38188e-05, 1.31386e-05, -1.89106 
22782.8, 2.54362, 1.39987e-05, 8.58474e-06, -5.12614 
84697.7, 0.681043, 2.37199e-06, 1.21645e-05, 23.1102 
72620.7, 2.18164, 1.97891e-05, 9.51386e-06, -11.7094 
75063.9, 1.51387, 3.30085e-06, 1.37072e-05, 6.15611 
47072.3, 3.35533, 1.91682e-05, 1.99561e-05, 16.1839 
77058.9, 2.62083, 1.21729e-05, 5.15439e-06, -2.12806 
87323.9, 1.9742, 1.49407e-06, 5.17662e-06, 18.8035 
94545.4, 2.96121, 6.20043e-06, 1.14869e-05, 25.276 
26922.7, 3.62531, 1.56765e-05, 1.02239e-05, 6.69383 
17308.5, 1.69255, 1.44483e-06, 1.28661e-05, -0.344698 
26152, 2.47564, 4.50026e-06, 1.34037e-05, 10.987 
319.253, 3.06773, 1.51719e-05, 1.00867e-05, 29.5277 
23356.8, 2.76836, 5.12204e-06, 8.635e-06, 5.55257 
47258.3, 0.63332, 1.40903e-06, 7.15226e-06, 34.1252 
86087, 3.9817, 1.53214e-05, 1.51165e-05, 25.8492 
39986, 2.98548, 5.2346e-06, 2.1188e-06, -5.84242 
38703.8, 1.31181, 1.39774e-05, 1.41545e-05, -5.36049 
22347, 2.02251, 1.36403e-05, 1.2371e-05, -6.1121 
90117.8, 3.45869, 2.53306e-06, 8.28027e-06, 34.2067 
24174.7, 0.994662, 1.28614e-05, 3.80777e-06, 19.8886 
76408.5, 1.87258, 1.67004e-06, 1.78543e-05, 27.6086 
50063.1, 2.79961, 6.37898e-06, 1.7496e-05, 21.4524 
2733.19, 1.97643, 1.97325e-05, 1.59937e-05, 13.1998 
75214.2, 3.5848, 9.46776e-06, 9.02536e-06, 21.5876 
61680.4, 3.26587, 1.23879e-05, 1.37418e-05, 18.7372 
55915.2, 2.51807, 1.36242e-05, 2.32831e-06, -0.924745 
57888.1, 2.82972, 5.5149e-06, 1.33195e-05, 21.9003 
4322.62, 0.708967, 4.55874e-06, 1.90784e-05, 47.5112 
39257.5, 1.12567, 5.41374e-06, 1.45361e-05, -10.4082 
46642.6, 3.0681, 1.86579e-05, 5.11301e-06, -5.90761 
12777.2, 1.95765, 6.10352e-06, 1.41316e-05, -8.61465 
56702.2, 2.08249, 1.74503e-06, 7.63121e-06, 18.5733 
87365.7, 2.27056, 1.50172e-05, 1.80258e-05, 11.699 
30228.6, 0.640883, 1.23786e-05, 7.93586e-06, 60.5287 
64476.4, 1.86623, 9.34777e-06, 1.22607e-05, -11.9924 
2417.94, 0.683529, 3.306e-06, 1.82643e-05, 53.2939 
54556, 2.15979, 1.07885e-05, 7.97328e-06, -12.4982 
56762.6, 3.1252, 1.78118e-05, 8.03168e-06, 5.51051 
42708.3, 3.82457, 1.32015e-05, 2.11085e-06, -1.21624 
90061.7, 0.701627, 3.37714e-06, 1.18773e-05, 24.0193 
3414.68, 2.91216, 1.0804e-05, 1.06697e-05, 6.16027 
77136.5, 2.58711, 1.82181e-05, 1.24633e-05, 7.90689 
10575.6, 3.05452, 6.5715e-06, 1.30473e-05, -0.408009 
59949.9, 3.42531, 1.23123e-05, 1.88876e-05, 22.9305 
80875.8, 3.74683, 1.97833e-05, 1.20851e-05, 19.2159 
8756.88, 1.34204, 1.22711e-05, 1.82434e-05, 3.67663 
76280.1, 3.98336, 1.44422e-05, 1.84673e-05, 27.1438 
79522.6, 3.61732, 1.87057e-05, 2.58079e-06, -4.49584 
48279.7, 0.764021, 1.40509e-05, 8.71929e-06, 38.033 
24416.5, 3.43231, 1.26415e-05, 1.30299e-05, 9.19371 
79735, 2.69104, 4.03019e-06, 1.20685e-05, 25.776 
29236, 3.07792, 1.18774e-05, 1.9248e-05, 13.0925 
41981.5, 0.819685, 1.87697e-05, 1.40169e-05, 28.0899 
45999.9, 0.740441, 8.95169e-06, 8.12296e-06, 38.6063 
20986.5, 0.732775, 1.70599e-05, 1.20172e-05, 47.996 
37192.2, 2.50306, 1.62588e-05, 1.80742e-05, 2.11458 
80011.2, 3.97717, 2.40372e-06, 1.28431e-05, 40.8496 
44460.4, 3.7886, 1.77258e-05, 1.88884e-05, 19.1446 
79156.1, 3.02447, 8.9985e-06, 1.75833e-05, 24.6695 
85680.9, 3.79395, 3.08067e-06, 1.05475e-05, 36.239 
73543.5, 1.37441, 1.29432e-06, 1.19423e-05, 13.0688 
40235.9, 3.43728, 3.33453e-06, 1.57569e-05, 29.9761 
399.088, 0.913502, 9.87279e-06, 1.60745e-05, 43.0276 
42631.6, 2.32394, 1.75e-05, 2.83888e-06, 2.39025 
8279.74, 3.85411, 7.91831e-06, 9.98061e-06, 1.17007 
70589.3, 2.67123, 1.94607e-05, 8.69348e-06, 0.216706 
68536.7, 2.71803, 1.3543e-06, 1.90679e-05, 39.9319 
94310.5, 2.96754, 1.93829e-05, 3.44033e-06, -7.75901 
71642.9, 3.37896, 1.91238e-05, 5.42965e-06, 5.37037 
78706.5, 1.81684, 7.07749e-06, 1.00981e-05, -1.58375 
88062.9, 2.27777, 5.78441e-06, 1.01519e-05, 16.1663 
66955.4, 2.5465, 5.93963e-06, 1.00798e-05, 16.5084 
72194.9, 3.59613, 1.7609e-05, 4.74676e-06, 7.26198 
88588.6, 0.748556, 1.99722e-05, 3.7629e-06, 50.1664 
9727.65, 2.69371, 4.05796e-06, 5.92943e-06, -4.25933 
82391.1, 3.00378, 1.76714e-05, 6.14496e-06, 5.12334 
85020.3, 1.59076, 1.5079e-05, 8.74512e-06, -10.5698 
30648.8, 2.04355, 6.18717e-06, 1.75678e-05, 3.17161 
25562.9, 2.73711, 1.13655e-05, 1.58999e-05, 4.4325 
72723.2, 2.03483, 1.036e-05, 1.62113e-05, 7.80543 
47636.2, 2.79467, 9.09611e-06, 1.35344e-05, 14.4004 
38605.8, 2.40705, 1.58208e-05, 5.8926e-06, -4.77534 
30762.5, 3.74302, 3.42491e-06, 3.90312e-06, 14.5349 
44856.5, 2.98213, 1.10695e-05, 1.44572e-05, 14.4056 
72977.8, 2.44209, 5.18385e-06, 1.77135e-05, 23.4631 
1412.47, 0.980491, 1.14819e-05, 5.6385e-06, 39.7998 
69988, 2.44347, 9.7799e-06, 6.58032e-06, 1.92264 
34769.2, 2.16698, 1.88955e-05, 4.8152e-06, 0.563296 
89098.3, 1.63095, 1.56708e-05, 1.17628e-05, -13.7031 
4806.76, 1.44887, 9.69792e-06, 5.9403e-06, 15.7045 
96458.8, 3.5325, 1.54201e-05, 1.12455e-05, 21.0886 
4481.45, 1.17957, 1.16993e-05, 1.90261e-05, 11.5602 
2320.18, 3.46518, 6.2113e-06, 1.49565e-05, 1.27313 
70606.7, 2.78321, 8.2892e-06, 5.87484e-06, 9.5513 
17902.9, 2.00017, 7.32186e-06, 9.33091e-06, -6.62913 
67311.2, 3.50124, 5.79328e-06, 1.14942e-05, 26.9707 
42757.3, 2.54096, 1.39455e-05, 1.56117e-05, 5.56132 
1709.63, 1.4918, 1.89744e-05, 5.70242e-06, 30.3336 
61177.6, 0.738128, 9.64362e-06, 1.97994e-05, 27.2321 
96402.1, 1.39317, 1.90189e-05, 1.5136e-05, -12.3999 
69138.9, 3.08889, 1.68702e-06, 1.27718e-05, 37.1707 
23225, 1.30291, 9.43071e-06, 1.35026e-05, -3.77042 
19045, 1.44127, 8.70951e-06, 6.59398e-06, 1.93941 
32937.3, 2.04638, 1.42317e-05, 1.33052e-05, -9.89482 
4710.75, 0.758107, 1.22998e-05, 4.53595e-06, 66.7853 
88420.3, 3.20853, 9.6374e-06, 1.24386e-05, 23.2614 
76045.1, 1.97482, 5.35894e-06, 1.50414e-05, 14.7086 
85513.5, 2.29438, 9.5519e-06, 5.46206e-06, -3.58366 
86071.7, 3.85425, 1.91878e-05, 1.39243e-05, 22.1998 
81483.2, 1.9746, 1.2131e-05, 5.52893e-06, -10.7201 
15083.8, 2.86623, 1.38712e-05, 1.58469e-05, -8.05523 
19337.5, 0.962859, 1.71481e-05, 8.69197e-06, 17.0829 
51583.5, 0.873107, 1.86188e-05, 1.97791e-05, 8.64278 
86811.3, 2.87549, 1.04098e-05, 1.99133e-05, 24.0129 
11747.1, 3.00491, 1.16887e-05, 1.07453e-05, -4.20364 
33999.5, 3.06857, 1.24561e-05, 1.63248e-05, 12.2614 
90379.5, 3.04142, 1.00955e-05, 1.08436e-05, 20.2203 
45640.9, 2.00144, 1.27971e-05, 8.78996e-06, -9.64 
75361.5, 1.61694, 1.69629e-05, 1.5673e-05, -14.0207 
69065.2, 3.85572, 2.02713e-06, 1.38363e-05, 41.181 
92600.7, 3.08964, 1.75063e-05, 1.17113e-05, 16.1178 
56881.2, 2.7842, 1.70723e-05, 1.90787e-05, 13.1969 
98768.8, 1.50775, 1.34292e-05, 5.77032e-06, -8.15553 
9556.98, 0.768654, 5.95129e-06, 4.71606e-06, 51.4381 
82655.4, 1.59824, 1.44579e-05, 9.61551e-06, -11.6164 
95429.6, 2.94623, 1.43906e-05, 1.49187e-05, 19.5843 
90364.2, 1.79088, 1.80818e-05, 1.40816e-05, -15.518 
83605.3, 2.66383, 1.32684e-05, 3.01529e-06, -7.61535 
95884.4, 1.18234, 1.56639e-05, 2.03668e-06, 9.86787 
26705.2, 3.81257, 1.31293e-05, 5.35732e-06, 1.42853 
34916.2, 3.48207, 1.58798e-05, 7.92545e-06, 4.68581 
18194.9, 2.28085, 1.98579e-05, 1.04489e-05, -0.999813 
97505.7, 2.0278, 1.58824e-05, 8.45886e-06, -14.2099 
75311.8, 2.14143, 1.65874e-05, 1.10161e-05, -14.5794 
91736, 0.887457, 1.36875e-05, 4.27949e-06, 23.6544 
49254.6, 2.48857, 1.80108e-05, 1.50931e-05, 1.62183 
87639.1, 1.88434, 1.66226e-05, 1.36372e-05, -16.3091 
40421, 0.89327, 9.6593e-06, 1.68344e-05, 4.05812 
64169, 2.46138, 1.95501e-05, 1.60186e-05, 5.57791 
1755.59, 3.63631, 1.61449e-05, 1.20158e-05, 12.4341 
94636, 2.59116, 1.88352e-05, 5.71912e-06, -8.59456 
97333.9, 1.92645, 6.8211e-06, 9.59537e-06, 7.37164 
23713.1, 2.52345, 5.17369e-06, 5.75966e-06, -9.37587 
37154.1, 2.69099, 7.49224e-06, 1.96363e-05, 16.7511 
47903.6, 1.75869, 9.02564e-06, 1.99615e-05, -9.24746 
33679.6, 2.67314, 1.88899e-05, 1.11153e-05, -8.8117 
40879.8, 1.69732, 1.92269e-05, 1.50962e-05, -8.02096 
5405.94, 0.949655, 1.89179e-05, 1.75945e-05, 22.8811 
97650.7, 3.57816, 1.99832e-05, 1.67017e-05, 22.8931 
13149.1, 2.64235, 1.70183e-05, 1.04737e-05, -0.898834 
33094, 1.24011, 4.53452e-06, 7.7735e-06, -7.10668 
94788.9, 2.34464, 4.56508e-06, 7.07882e-06, 16.4624 
89688.3, 3.33548, 1.03428e-05, 1.78407e-05, 27.141 
75608, 2.93613, 1.14868e-06, 1.44039e-05, 41.9464 
78358.2, 1.91075, 1.63247e-06, 1.53547e-05, 27.2723 
85333.7, 0.990723, 1.71079e-05, 1.63717e-05, -3.45729 
38719.1, 2.83166, 5.09886e-06, 8.06182e-06, 12.7796 
37818, 2.51956, 2.49567e-06, 3.71784e-06, 4.79941 
76075.7, 2.72936, 8.97318e-06, 4.15004e-06, 2.2802 
61759.8, 2.23826, 1.46768e-05, 1.13475e-05, -5.42309 
6670.88, 0.687731, 1.98718e-05, 1.46482e-05, 63.9366 
73085.7, 3.57098, 1.13291e-05, 7.01349e-06, 16.8283 
72216.1, 2.9705, 1.91978e-05, 1.07287e-05, 9.88822 
77329.7, 0.884991, 1.8464e-05, 1.38103e-05, 7.27998 
95560.4, 1.56447, 1.91446e-05, 1.61059e-05, -14.7913 
25244.1, 2.17549, 1.32759e-05, 2.84462e-06, 5.33303 
26547.5, 1.92923, 4.04998e-06, 3.41297e-06, -5.11598 
80703.3, 3.53712, 8.8213e-06, 1.24142e-05, 25.6823 
35690.2, 2.44238, 7.15796e-06, 1.00701e-05, 3.4723 
16289.9, 3.87896, 2.04822e-06, 8.22217e-06, 22.4728 
89461.6, 3.53604, 1.1501e-05, 9.00519e-06, 21.0168 
84963.6, 3.59777, 4.48253e-06, 1.96556e-05, 37.0632 
43405.5, 2.4194, 1.35688e-05, 6.36443e-06, -7.78861 
51464.1, 2.91125, 1.99983e-05, 3.06087e-06, -1.0074 
77638.4, 1.33282, 1.01044e-05, 2.97838e-06, 0.342106 
18207.2, 2.02071, 1.78206e-05, 9.7542e-06, 0.0351714 
82332.8, 3.46496, 1.15981e-05, 5.59559e-06, 14.4708 
52415.9, 2.16448, 1.72976e-05, 6.90445e-06, -7.032 
93127.3, 2.9063, 1.98791e-05, 1.65737e-05, 16.7377 
94617.2, 3.59137, 1.96146e-05, 9.68639e-06, 17.4846 
63835.6, 1.60972, 1.1465e-05, 1.14226e-05, -12.9991 
8523.75, 2.41568, 3.77119e-06, 6.79135e-06, -4.10832 
52526.7, 2.45608, 1.70506e-05, 7.99241e-06, -9.7705 
83915, 3.55002, 6.33313e-06, 6.01731e-06, 22.2481 
12873.7, 1.4046, 1.35391e-05, 1.62352e-05, 1.36829 
77711.5, 3.56474, 7.91382e-06, 1.39109e-05, 27.6081 
74102.7, 1.43749, 1.483e-05, 1.69565e-05, -13.8353 
75323.6, 1.57683, 1.75141e-05, 1.02956e-05, -9.59135 
66614.3, 2.93099, 1.04174e-05, 1.42484e-05, 18.5851 
58629.3, 3.59832, 1.35861e-05, 1.37943e-05, 19.9696 
22657.7, 1.5556, 1.79426e-05, 5.61177e-06, 6.85319 
19750.4, 1.11481, 7.69809e-06, 1.20393e-05, 0.710851 
3926.16, 1.19544, 5.22385e-06, 1.90715e-05, 5.25356 
31076.4, 1.38022, 5.93015e-06, 7.45521e-06, -5.97635 
75077.6, 2.52218, 1.34844e-05, 8.56546e-06, 4.70622 
66451.3, 3.231, 1.94682e-05, 9.12287e-06, 9.68532 
88942.1, 3.3283, 6.88324e-06, 1.25345e-05, 27.514 
98705.3, 3.69667, 1.71198e-05, 1.0163e-05, 20.483 
84208.3, 2.95595, 1.54813e-05, 1.18043e-05, 15.1395 
32236.7, 1.35583, 7.42748e-06, 6.99214e-06, -3.42278 
26971.7, 0.623213, 1.28758e-05, 9.25156e-06, 62.6745 
97983.3, 2.35017, 1.66733e-05, 1.83836e-05, 13.383 
24110.2, 1.75398, 9.98949e-06, 4.37926e-06, 1.87588 
64598.6, 3.12486, 1.51513e-05, 8.37593e-06, 10.0574 
56442.1, 1.66761, 1.81366e-05, 1.32479e-05, -9.89707 
92186.5, 3.29421, 1.8863e-06, 1.42724e-05, 41.167 
4835.58, 3.60985, 1.27019e-05, 1.2804e-05, 1.27326 
42132.3, 1.61529, 1.1811e-05, 1.3262e-05, -10.5432 
70183.5, 3.18151, 8.18558e-06, 1.33633e-05, 23.0951 
95207.7, 0.863403, 1.408e-05, 6.07911e-06, 21.9617 
52737, 2.79545, 3.88819e-06, 1.19872e-05, 23.0884 
30945.4, 1.83363, 3.22762e-06, 9.07681e-06, -15.9746 
21163.9, 2.80929, 1.63452e-05, 7.52721e-06, -2.92495 
16034.3, 3.94272, 4.34676e-06, 1.83683e-05, 23.4689 
5055.64, 1.66688, 4.29883e-06, 1.8274e-05, -3.85247 
99531, 2.43836, 6.57491e-06, 3.16639e-06, -0.246027 
71204.6, 2.60347, 1.51998e-05, 1.8179e-05, 14.2411 
47586.1, 1.71843, 5.66064e-06, 1.26627e-05, -17.8709 
45299.2, 3.17614, 1.47916e-05, 1.93474e-05, 16.5375 
90253.3, 3.82849, 4.17517e-06, 1.08802e-05, 34.3309 
83004.6, 3.31842, 4.85467e-06, 9.57809e-06, 27.5572 
25398.6, 2.41179, 1.06966e-05, 1.00652e-05, -9.13942 
575.067, 1.73767, 1.42967e-05, 7.23723e-06, 32.799 
47155.8, 1.40573, 7.37447e-06, 1.38045e-05, -13.6491 
6017.64, 2.55676, 4.73517e-06, 2.35284e-06, 9.82351 
1939.76, 1.24372, 7.21457e-06, 3.06338e-06, 30.7766 
29531.8, 1.91742, 9.21467e-06, 6.11621e-06, -4.79319 
18703.9, 2.63564, 5.88681e-06, 2.59388e-06, 0.471459 
77878.3, 1.57384, 1.80287e-05, 8.36169e-06, -7.70936 
14024.3, 0.921235, 1.9622e-05, 1.60554e-05, 17.7287 
49482, 3.72223, 1.24734e-05, 1.90442e-05, 23.1513 
2881.21, 3.29039, 9.80862e-06, 1.19737e-05, 4.97803 
14906, 0.931275, 2.47344e-06, 3.78027e-06, 12.5967 
85455.4, 2.89813, 1.11664e-05, 1.18346e-05, 18.1613 
46476.9, 1.4795, 8.34837e-06, 3.54134e-06, -0.668334 
44491.7, 3.52502, 1.2935e-05, 5.49403e-06, 5.9557 
73403, 3.93065, 7.89659e-06, 2.47379e-06, 11.38 
38758.5, 3.37394, 8.87419e-06, 3.9369e-06, 1.05431 
15098.4, 1.15533, 9.72854e-06, 1.04875e-05, 5.38794 
6952.95, 1.59228, 1.54134e-05, 1.98848e-05, 3.94918 
3759.55, 1.25928, 1.26576e-05, 5.5944e-06, 23.5671 
62691.8, 3.67322, 1.56454e-05, 5.14972e-06, 8.84523 
61251.8, 1.90034, 3.17778e-06, 1.87935e-05, 19.3588 
52330.9, 3.81581, 1.06177e-05, 5.95324e-06, 14.0723 
67881.2, 3.18201, 1.325e-05, 1.35813e-05, 18.1836 
23091.9, 2.11893, 1.9648e-05, 1.89769e-05, -7.6692 
68681.3, 3.34364, 1.81341e-05, 7.88403e-06, 10.3171 
73200.6, 3.72672, 4.714e-06, 1.14397e-05, 31.1322 
41084.7, 3.69694, 6.64848e-06, 1.26437e-05, 23.2382 
70539.1, 1.15906, 5.11448e-06, 4.85255e-06, -6.36854 
18932.9, 0.849555, 1.44894e-06, 4.36537e-06, 16.9781 
58479, 2.6222, 1.72358e-05, 6.6368e-06, -9.53828 
20973.1, 3.41134, 1.49251e-05, 1.53206e-05, 7.07345 
90460.4, 1.54664, 1.40596e-05, 1.25532e-05, -14.5335 
88991.8, 2.15994, 1.87463e-05, 8.26269e-06, -12.5415 
70800.9, 3.93973, 1.70689e-05, 5.51018e-06, 12.4612 
33330.2, 3.66799, 1.16548e-06, 7.09513e-06, 32.8082 
68259.6, 1.82594, 5.83759e-06, 1.86834e-05, 11.7031 
24227.2, 1.59806, 9.10651e-06, 1.43396e-05, -8.48398 
51231.9, 0.826292, 1.32227e-05, 1.06057e-05, 25.28 
44354.9, 2.07009, 4.19886e-06, 8.80509e-06, 4.59877 
89697.4, 3.75414, 1.29723e-05, 6.30649e-06, 17.8252 
74034.3, 1.52501, 1.19033e-05, 1.0695e-05, -12.5471 
97718.6, 1.10271, 1.3183e-05, 1.0975e-05, -7.2154 
48248, 1.28778, 1.61593e-05, 1.21169e-05, -4.21677 
14847.4, 3.85838, 1.25721e-05, 3.73251e-06, 2.13076 
97804.5, 2.53544, 1.98098e-05, 1.82781e-05, 14.0118 
57114.9, 3.77057, 1.69526e-05, 9.28274e-06, 14.6977 
80792.9, 0.939391, 5.97025e-06, 4.73634e-06, 3.39211 
15730.3, 1.25852, 3.65978e-06, 9.84535e-06, -5.05989 
75200.1, 2.23005, 1.88282e-06, 1.1984e-05, 27.6156 
42792.4, 3.38402, 5.94512e-06, 4.49565e-06, 10.804 
88105.7, 0.720725, 3.02614e-06, 1.28795e-05, 19.15 
53452.3, 3.16142, 1.51641e-05, 6.29087e-06, 3.41988 
48143.6, 1.34897, 1.51247e-05, 1.86524e-05, -9.61039 
2916.09, 2.63598, 1.54736e-05, 9.53738e-06, 12.2473 
25415.9, 0.739147, 2.69147e-06, 1.30654e-05, 25.5932 
31367.3, 3.442, 1.81007e-05, 4.30113e-06, -2.01403 
23995.4, 2.38001, 1.86041e-05, 1.67821e-05, -8.57439 
39104.5, 1.59758, 1.08864e-05, 1.2526e-05, -9.91216 
71297.9, 0.88688, 3.63416e-06, 1.04381e-05, -4.8804 
46499.8, 2.85341, 1.58724e-05, 9.13997e-06, 1.24208 
44907.3, 1.97954, 1.51205e-05, 1.18567e-05, -10.6706 
19866.2, 3.47858, 3.36437e-06, 1.18363e-05, 20.4754 
16540.4, 1.13027, 1.14546e-05, 1.62379e-05, 2.61647 
70575.3, 2.46226, 1.39119e-05, 1.93341e-05, 13.9348 
11255.2, 3.03264, 8.94221e-06, 4.76559e-06, 1.30839 
31655.1, 1.50028, 1.57547e-05, 1.16155e-05, -3.26789 
1908.94, 2.78696, 1.76558e-05, 5.32316e-06, 21.792 
